"","ID","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"319",110018,0,22,57,57,57,57,86,86,57,36,22,12,6,6,6,6,2,0,0
"320",110019,0,22,22,22,36,36,22,22,36,22,22,12,12,6,6,2,2,2,0
"321",110020,0,6,22,36,22,36,22,22,22,12,22,12,12,6,6,2,2,2,0
"322",110021,0,12,22,36,22,22,22,22,12,12,12,6,6,6,6,6,2,2,0
"323",110022,0,22,12,12,12,12,12,12,12,12,12,12,12,12,6,6,2,0,0
"324",110023,0,22,22,22,36,36,36,22,22,22,22,22,12,12,12,12,6,2,0
"325",110024,0,6,12,12,22,22,22,22,12,12,12,6,2,2,2,0,0,0,0
"326",110025,0,6,12,12,22,22,22,22,22,22,22,22,12,6,6,2,2,0,0
"327",110026,0,12,36,57,57,36,36,36,57,36,57,36,36,22,12,6,6,2,0
"328",110027,0,12,22,36,22,22,22,22,22,22,22,12,12,12,6,6,2,2,0
"329",110028,0,6,22,22,36,36,36,22,22,22,12,12,12,12,12,6,2,2,0
"330",110029,0,12,22,22,12,12,12,12,12,12,12,6,6,2,2,0,0,2,0
"331",110030,0,22,36,36,36,36,36,36,36,36,22,22,12,12,12,6,2,0,0
"332",110031,0,12,12,22,12,12,22,12,12,12,6,6,6,6,6,2,2,0,0
"333",110032,0,6,12,22,36,36,22,22,22,12,12,12,12,6,6,6,6,2,0
"334",110033,0,12,22,22,22,22,22,36,36,22,22,12,12,6,6,6,2,2,0
"335",110034,0,6,22,36,36,22,22,22,22,12,12,12,6,2,2,2,2,2,0
"336",110035,0,36,36,36,57,36,36,36,57,36,22,22,12,12,6,6,2,2,0
"337",110036,0,12,12,22,12,36,22,22,12,12,12,12,6,6,6,2,2,0,0
"338",110037,0,6,22,12,22,22,22,22,22,22,12,22,12,6,6,6,6,2,0
"339",110038,0,12,12,12,12,36,36,36,22,36,22,12,12,12,12,6,6,2,0
"340",110039,0,22,36,36,36,57,57,36,57,36,36,22,22,12,12,6,6,2,0
"341",110040,0,6,12,12,22,22,22,22,22,12,12,12,6,6,2,2,2,0,0
"342",110041,0,12,22,22,36,36,22,36,22,22,12,12,12,6,6,6,2,2,0
"343",110042,0,12,22,36,36,36,36,36,36,36,22,22,22,12,12,12,6,2,0
"344",110043,0,12,12,12,22,36,36,22,22,22,22,22,12,6,6,6,2,0,0
"345",110044,0,12,22,22,22,22,36,36,22,12,12,12,12,12,6,6,2,0,0
"346",110045,0,6,12,22,22,12,22,12,12,12,6,6,6,6,2,0,0,0,0
"347",110046,0,6,12,22,22,22,22,22,12,6,12,12,6,6,6,2,2,0,0
"348",110047,0,12,22,22,22,22,22,22,22,12,22,12,12,12,6,6,2,2,0
"349",110048,0,12,22,22,22,22,22,22,22,12,12,12,6,6,6,2,0,0,0
"350",110049,0,6,12,12,12,12,12,12,12,12,12,12,12,12,6,2,2,0,0
"351",110050,0,6,6,12,12,22,12,22,12,12,12,6,6,2,2,2,2,0,0
"352",110051,0,22,12,22,36,22,22,22,22,22,22,12,12,12,6,6,6,2,0
"353",110052,0,22,36,57,57,86,57,57,36,22,22,22,22,12,6,6,2,0,0
"354",110053,0,12,22,57,57,36,36,57,36,36,22,22,22,12,6,6,6,2,0
"355",110054,0,12,36,22,12,12,22,22,22,22,22,12,12,12,12,6,6,2,0
"356",110055,0,36,57,57,57,36,36,36,36,36,36,22,22,12,12,6,6,2,0
"357",110056,0,12,22,22,22,22,22,22,36,22,22,12,12,12,12,6,6,2,0
"358",110057,0,12,12,12,12,12,12,12,12,12,12,22,22,12,6,6,2,0,0
"359",110058,0,12,22,22,36,22,22,22,12,12,12,6,6,6,6,2,2,2,0
"360",110059,0,12,22,22,22,36,22,22,12,12,12,6,6,2,2,2,2,2,0
"361",110060,0,36,36,36,57,57,36,36,36,36,36,36,22,12,6,6,6,2,0
"362",110061,0,6,12,22,36,36,22,22,22,22,12,12,6,6,6,6,2,2,0
"363",110062,0,6,12,36,22,36,22,22,22,22,22,22,22,12,12,6,6,2,0
"364",110063,0,22,36,36,57,86,86,86,57,57,57,57,36,22,12,6,6,2,0
"365",110064,0,22,36,36,57,36,57,36,36,36,36,22,22,22,12,12,6,2,0
"366",110065,0,12,22,22,22,12,36,36,22,22,22,22,22,22,22,12,6,2,0
"367",110066,0,12,22,22,36,36,22,22,22,36,22,22,22,22,12,6,2,2,0
"368",110067,0,12,22,22,22,22,36,36,22,22,12,22,12,12,6,6,6,2,0
"369",110068,0,22,36,36,36,36,57,36,36,36,36,36,22,22,12,6,2,0,0
"370",110069,0,12,12,22,36,36,36,36,22,22,22,12,12,6,6,2,2,2,0
"371",110070,0,2,6,12,22,36,22,12,22,22,22,12,12,12,6,6,6,2,0
"372",110071,0,12,22,36,57,36,22,22,12,12,12,12,12,6,2,0,0,0,0
"373",110072,0,12,12,12,22,22,22,22,22,12,12,6,6,12,12,6,2,2,0
"374",110073,0,12,12,22,36,57,36,36,22,22,22,22,12,12,12,12,6,2,0
"375",110074,0,12,22,22,36,22,22,36,36,36,22,22,12,12,6,6,2,2,0
"376",110075,0,6,12,12,22,22,22,22,22,12,22,12,12,6,6,2,2,2,0
"377",110076,0,22,36,36,22,22,12,22,22,12,12,12,12,6,6,6,2,0,0
"378",110077,0,12,22,22,22,36,36,22,36,22,22,22,12,12,12,6,2,2,0
"379",110078,0,6,6,12,12,12,12,12,12,12,12,12,12,12,6,2,2,0,0
"380",110079,0,12,12,22,22,22,22,12,12,12,12,12,6,6,6,2,2,2,0
"381",110080,0,6,6,12,12,12,22,22,22,22,22,22,12,12,6,6,6,2,0
"382",110081,0,12,22,22,22,22,22,22,12,6,6,6,6,6,6,2,2,2,0
"383",110082,0,12,22,22,22,12,22,22,22,12,22,12,12,6,6,2,2,0,0
"384",110083,0,12,22,22,22,22,22,22,22,22,22,12,12,6,6,6,6,2,0
"385",110084,0,12,22,22,22,22,22,22,22,22,22,12,12,12,6,2,0,0,0
"386",110085,0,12,22,36,36,22,22,22,12,12,12,12,12,6,6,2,2,0,0
"387",110086,0,12,22,22,22,36,22,22,22,22,22,22,12,12,6,6,6,2,0
"388",110087,0,22,22,22,22,22,36,22,22,22,22,22,12,6,6,6,2,2,0
"389",110088,0,12,12,12,22,22,22,36,22,36,22,22,12,12,6,2,2,0,0
"390",110089,0,12,22,36,36,22,36,22,22,12,6,6,6,2,2,2,0,0,0
"391",110090,0,12,22,22,22,36,36,22,36,22,22,12,12,6,2,0,0,0,0
"392",110091,0,6,22,22,36,57,36,36,36,22,12,12,6,6,2,6,2,2,0
"393",110092,0,12,36,57,57,57,36,36,36,36,22,22,12,12,12,12,6,2,0
"394",110093,0,12,12,12,12,12,22,12,22,22,22,22,22,12,6,2,2,2,0
"395",110094,0,6,6,12,12,12,22,22,22,12,22,12,6,6,6,2,2,0,0
"396",110095,0,6,12,12,22,22,22,12,22,22,12,6,6,6,2,2,0,0,0
"397",110096,0,22,22,22,22,22,36,36,22,36,36,22,22,22,12,12,6,2,0
"398",110097,0,22,22,36,36,36,22,22,22,12,22,12,6,6,2,2,0,0,0
"399",110098,0,22,22,22,36,22,22,36,36,22,22,12,12,6,6,2,2,2,0
"400",110099,0,6,12,22,22,12,6,12,12,6,6,6,6,2,2,2,2,0,0
"401",120000,0,12,12,12,12,12,12,12,12,12,6,6,6,6,6,2,2,2,0
"402",120001,0,12,22,22,36,36,36,36,22,36,36,22,12,6,6,2,2,2,0
"403",120002,0,6,22,36,36,36,36,36,36,36,36,22,22,12,12,12,6,2,0
"404",120003,0,6,12,12,12,22,12,12,12,22,12,12,12,12,6,6,6,2,0
"405",120004,0,12,36,36,36,36,57,57,36,36,22,22,12,12,12,6,6,2,0
"406",120005,0,12,36,22,36,36,36,57,57,57,36,36,22,12,6,6,2,2,0
"407",120006,0,6,12,22,22,36,57,36,57,36,22,12,6,6,6,2,2,2,0
"408",120007,0,12,36,57,57,57,36,57,36,36,22,12,6,6,12,6,6,2,0
"409",120008,0,6,12,22,22,36,36,36,36,22,12,12,12,6,6,6,2,2,0
"410",120009,0,12,36,57,57,36,36,36,36,36,22,22,12,6,6,6,2,2,0
"411",120010,0,6,12,12,22,22,22,12,12,12,12,12,12,6,6,6,2,2,0
"412",120011,0,12,12,12,12,12,12,12,12,12,12,12,12,6,2,2,0,0,0
"413",120012,0,22,22,22,22,22,22,12,12,6,6,6,6,2,6,2,0,0,0
"414",120013,0,12,22,22,22,22,22,22,22,22,12,12,12,6,6,6,2,2,0
"415",120014,0,6,12,36,36,36,36,22,12,12,6,6,6,2,2,2,2,0,0
"416",120015,0,22,22,57,57,57,36,22,22,22,22,12,12,6,6,6,2,0,0
"417",120016,0,22,36,36,36,36,36,36,36,36,22,22,22,12,12,6,6,2,0
"418",120017,0,12,12,12,12,6,12,12,6,6,6,6,6,6,2,2,2,0,0
"419",120018,0,12,22,22,22,22,36,36,36,22,12,12,22,12,12,6,6,2,0
"420",120019,0,6,12,22,22,22,22,22,22,12,12,6,6,6,6,6,6,2,0
"421",120020,0,12,12,22,22,36,36,36,22,12,6,6,6,6,2,0,0,0,0
"422",120021,0,6,12,12,6,6,12,12,6,12,6,6,6,6,6,2,2,2,0
"423",120022,0,22,22,36,36,36,36,22,12,22,22,22,12,12,6,2,2,2,0
"424",120023,0,12,12,22,36,36,36,22,22,36,22,22,12,6,6,2,2,2,0
"425",120024,0,12,22,36,22,12,12,6,6,12,12,6,6,6,6,2,2,2,0
"426",120025,0,12,22,22,22,36,22,22,36,36,22,22,22,12,6,2,2,0,0
"427",120026,0,12,12,22,22,22,36,22,22,22,22,12,12,6,2,2,2,2,0
"428",120027,0,12,12,22,22,22,22,12,12,12,12,12,6,6,6,2,2,0,0
"429",120028,0,12,36,57,57,57,57,57,57,36,36,22,12,6,2,2,2,0,0
"430",120029,0,22,22,22,36,36,57,36,36,36,22,12,6,6,2,2,0,0,0
"431",120030,0,36,36,36,36,36,22,22,22,22,12,12,6,6,6,2,0,0,0
"432",120031,0,12,22,36,36,36,22,22,12,12,22,12,22,22,12,12,6,2,0
"433",120032,0,22,22,36,36,36,22,22,22,36,36,22,22,12,6,6,2,2,0
"434",120033,0,6,6,12,12,22,22,36,22,22,22,22,12,12,12,6,2,2,0
"435",120034,0,12,12,22,36,36,36,36,36,57,36,36,22,22,22,12,6,2,0
"436",120035,0,12,22,12,12,22,12,6,2,2,2,2,2,2,0,0,0,0,0
"437",120036,0,12,22,22,22,36,36,36,36,36,36,36,22,12,12,6,6,2,0
"438",120037,0,12,12,12,12,6,12,6,12,12,12,12,12,6,2,2,2,2,0
"439",120038,0,12,12,12,12,12,12,22,22,22,22,12,22,12,6,2,2,0,0
"440",120039,0,12,22,36,36,22,22,22,22,12,12,12,12,6,6,2,0,0,0
"441",120040,0,12,22,22,22,22,22,22,36,22,12,12,6,6,6,6,6,2,0
"442",120041,0,6,12,22,22,36,22,12,22,12,22,22,22,12,6,2,2,2,0
"443",120042,0,12,22,22,22,22,12,12,12,12,6,6,6,6,2,2,2,0,0
"444",120043,0,6,6,12,12,22,12,22,22,12,12,12,12,6,6,6,2,2,0
"445",120044,0,2,12,12,22,22,22,22,22,22,12,12,12,12,12,6,6,2,0
"446",120045,0,22,36,36,36,36,36,22,22,12,12,12,6,6,6,2,2,2,0
"447",120046,0,12,12,36,36,36,22,22,22,12,6,6,6,2,6,2,0,0,0
"448",120047,0,12,22,36,36,57,57,36,57,36,36,36,22,22,12,6,2,2,0
"449",120048,0,22,22,22,22,22,36,36,36,22,22,12,12,6,6,2,2,0,0
"450",120049,0,12,22,36,36,36,36,36,36,22,22,12,12,6,2,2,2,2,0
"451",120050,0,12,22,22,22,22,36,36,22,36,22,22,12,6,6,6,2,2,0
"452",120051,0,12,12,22,22,36,22,22,12,12,12,12,12,6,6,2,2,0,0
"453",120052,0,12,22,22,22,22,22,22,12,12,12,6,6,6,6,2,2,0,0
"454",120053,0,22,36,36,36,22,36,36,36,36,36,36,36,22,12,6,2,2,0
"455",120054,0,22,36,22,36,36,36,22,22,22,22,22,12,12,6,6,6,2,0
"456",120055,0,6,12,12,22,36,36,36,36,22,12,12,12,6,2,2,0,0,0
"457",120056,0,22,36,36,57,36,36,36,36,22,22,22,22,12,6,6,2,0,0
"458",120057,0,12,22,36,36,36,57,36,36,36,36,22,22,22,12,12,6,2,0
"459",120058,0,36,57,36,36,36,36,36,22,12,22,12,12,12,6,6,2,2,0
"460",120059,0,22,12,22,36,36,36,36,36,36,22,12,6,6,6,6,2,0,0
"461",120060,0,36,57,36,36,57,36,22,36,36,22,22,12,12,12,6,2,2,0
"462",120061,0,12,22,36,36,36,22,12,12,6,6,6,6,6,6,2,2,2,0
"463",120062,0,12,22,22,22,36,36,36,36,36,22,22,12,12,12,6,2,2,0
"464",120063,0,22,12,22,22,12,12,12,6,6,6,6,2,2,2,2,0,0,0
"465",120064,0,6,22,12,22,22,22,12,12,12,22,12,6,2,2,0,0,0,0
"466",120065,0,22,36,36,36,36,36,36,36,36,22,22,22,12,6,6,2,2,0
"467",120066,0,12,12,22,22,22,22,36,22,22,22,12,12,6,2,2,0,0,0
"468",120067,0,12,22,22,22,22,36,36,36,36,36,22,12,12,6,2,2,2,0
"469",120068,0,12,22,22,22,22,22,12,12,12,12,12,12,12,6,6,6,2,0
"470",120069,0,12,22,36,22,36,22,22,22,22,22,12,6,6,6,2,2,2,0
"471",120070,0,12,22,36,36,57,57,57,57,57,57,36,22,12,6,6,2,2,0
"472",120071,0,12,22,36,36,36,36,36,22,12,6,12,6,6,2,2,0,0,0
"473",120072,0,6,12,12,36,36,36,36,22,12,12,12,12,6,12,6,2,2,0
"474",120073,0,12,22,22,36,57,57,36,22,22,22,12,6,6,6,6,2,2,0
"475",120074,0,6,12,22,22,36,22,22,12,22,12,12,6,6,6,2,2,2,0
"476",120075,0,12,22,22,36,36,57,36,36,22,22,12,12,6,6,6,2,2,0
"477",120076,0,22,22,22,36,36,22,22,12,12,6,6,6,6,2,2,2,0,0
"478",120077,0,2,6,6,12,12,12,12,12,12,6,6,12,6,6,2,2,2,0
"479",120078,0,12,22,12,12,22,22,12,22,22,12,12,6,12,6,2,2,2,0
"480",120079,0,12,22,22,22,22,36,22,22,22,22,12,12,6,6,6,6,2,0
"481",120080,0,22,22,36,57,57,36,36,22,22,12,22,22,12,12,6,2,2,0
"482",120081,0,12,12,22,22,22,22,12,22,22,12,12,6,6,2,2,2,0,0
"483",120082,0,12,12,22,22,22,22,36,36,57,36,36,22,22,22,12,6,2,0
"484",120083,0,6,6,12,12,12,22,22,22,22,22,12,12,6,6,6,2,2,0
"485",120084,0,12,12,36,36,36,36,36,36,36,22,12,12,12,6,6,2,2,0
"486",120085,0,12,12,12,12,12,12,12,12,12,12,12,12,6,6,6,6,2,0
"487",120086,0,6,6,12,12,12,12,12,12,22,22,12,12,12,6,6,2,0,0
"488",120087,0,12,36,22,36,36,36,22,22,22,12,12,6,6,6,6,2,2,0
"489",120088,0,6,22,36,57,57,57,57,57,57,57,57,57,36,22,12,6,2,0
"490",120089,0,12,22,22,22,12,22,22,22,22,22,22,12,6,6,2,2,2,0
"491",120090,0,12,22,22,22,22,36,36,36,36,36,22,22,12,12,12,6,2,0
"492",120091,0,12,36,57,36,36,22,36,22,22,22,22,12,12,12,6,6,2,0
"493",120092,0,12,36,36,22,12,12,12,12,12,12,6,6,6,6,2,2,2,0
"494",120093,0,6,12,36,22,36,36,36,36,22,12,22,12,6,6,6,2,2,0
"495",120094,0,12,22,22,36,36,22,22,12,22,22,22,12,12,6,6,2,2,0
"496",120095,0,6,12,12,22,22,12,12,22,12,12,6,6,6,2,2,0,0,0
"497",120096,0,6,6,12,12,22,22,22,22,22,22,22,22,22,12,6,2,2,0
"498",120097,0,36,36,57,57,57,86,86,57,36,36,22,22,22,12,12,6,2,0
"499",120098,0,22,36,36,36,36,36,36,22,12,12,12,12,6,6,6,6,2,0
"500",120099,0,6,6,6,12,22,12,22,22,12,12,12,12,6,6,6,2,0,0
"501",130000,0,12,36,36,36,57,57,36,36,22,22,22,12,12,6,6,6,2,0
"502",130001,0,12,22,36,36,36,36,22,12,6,6,6,6,6,6,2,2,2,0
"503",130002,0,36,22,22,22,22,22,22,22,12,12,12,12,6,6,2,2,2,0
"504",130003,0,12,22,36,36,36,57,36,22,22,36,22,22,12,12,6,6,2,0
"505",130004,0,12,36,36,22,36,22,22,12,12,12,12,12,12,6,6,6,2,0
"506",130005,0,12,22,36,36,36,36,36,22,22,12,12,6,2,2,2,2,0,0
"507",130006,0,12,22,22,36,36,22,12,12,12,12,12,12,12,6,2,2,0,0
"508",130007,0,12,22,22,36,22,22,12,12,12,6,6,6,6,6,2,0,0,0
"509",130008,0,12,12,22,22,22,22,22,12,12,12,6,6,2,6,2,2,2,0
"510",130009,0,12,22,22,22,22,22,12,12,12,12,12,6,2,2,2,2,2,0
"511",130010,0,6,22,22,22,12,6,6,6,6,2,2,2,2,6,6,2,2,0
"512",130011,0,12,12,12,22,22,22,36,22,22,12,12,12,6,6,6,2,2,0
"513",130012,0,12,22,22,12,12,12,12,12,12,6,6,6,6,6,6,2,2,0
"514",130013,0,12,12,22,22,22,22,36,22,22,12,12,12,12,12,6,6,2,0
"515",130014,0,6,12,12,22,22,12,12,12,12,12,12,6,6,6,6,2,2,0
"516",130015,0,12,36,36,57,36,36,22,22,12,12,12,12,12,12,6,2,2,0
"517",130016,0,12,36,36,22,36,22,22,22,22,22,12,12,12,6,6,6,2,0
"518",130017,0,12,22,22,36,57,57,86,57,36,22,22,22,22,12,12,6,2,0
"519",130018,0,12,22,12,22,22,12,12,12,12,22,22,22,12,12,6,6,2,0
"520",130019,0,12,22,36,22,22,36,22,12,22,22,12,12,6,6,6,2,2,0
"521",130020,0,22,36,36,36,57,57,36,36,36,22,22,12,6,6,6,6,2,0
"522",130021,0,22,22,22,22,22,22,22,22,12,6,6,6,6,6,2,2,0,0
"523",130022,0,22,36,22,22,22,36,22,22,22,22,12,12,6,6,6,2,0,0
"524",130023,0,6,12,36,36,36,36,22,22,22,22,22,12,12,6,6,6,2,0
"525",130024,0,22,22,22,36,22,22,12,12,12,22,22,22,22,12,12,6,2,0
"526",130025,0,12,22,36,22,12,22,12,22,22,12,12,6,6,6,6,2,0,0
"527",130026,0,12,12,22,22,22,22,12,22,22,36,22,12,12,12,6,6,2,0
"528",130027,0,12,22,36,36,57,57,57,36,36,22,22,12,12,6,2,2,2,0
"529",130028,0,6,22,22,22,12,22,22,22,22,22,12,6,6,6,6,2,2,0
"530",130029,0,12,22,22,22,36,22,12,12,12,12,12,12,6,6,2,0,0,0
"531",130030,0,22,36,22,22,22,22,22,22,12,12,22,12,12,12,6,2,2,0
"532",130031,0,6,12,12,12,12,12,22,12,12,12,12,12,12,6,6,6,2,0
"533",130032,0,22,22,12,12,22,22,12,12,12,6,6,6,6,2,2,2,2,0
"534",130033,0,12,22,36,22,22,12,12,12,12,12,6,2,2,2,2,0,0,0
"535",130034,0,6,22,22,36,36,36,36,36,22,22,22,12,6,6,6,2,2,0
"536",130035,0,12,36,22,36,22,22,22,22,22,22,12,12,6,6,6,2,0,0
"537",130036,0,12,22,22,36,36,36,22,22,22,22,12,6,2,2,2,2,2,0
"538",130037,0,12,12,12,22,22,36,36,36,36,36,36,22,22,12,6,2,2,0
"539",130038,0,22,22,22,22,36,36,36,22,12,22,22,22,22,12,12,6,2,0
"540",130039,0,22,22,36,22,36,22,22,22,22,22,12,22,12,12,12,6,2,0
"541",130040,0,12,22,22,36,36,36,36,36,36,36,22,12,6,2,2,0,0,0
"542",130041,0,12,22,22,22,22,22,12,12,6,6,6,6,6,6,2,2,0,0
"543",130042,0,12,22,22,22,22,22,22,22,12,12,6,12,6,6,6,2,2,0
"544",130043,0,12,22,22,36,36,36,36,22,22,22,22,12,6,6,6,2,2,0
"545",130044,0,6,12,12,22,22,22,22,22,22,12,12,6,6,6,6,2,2,0
"546",130045,0,12,22,36,57,36,36,22,22,12,22,12,12,12,12,6,2,2,0
"547",130046,0,22,22,22,22,22,22,22,22,22,12,12,12,6,2,2,0,0,0
"548",130047,0,22,36,36,36,22,22,36,36,22,12,12,12,12,12,6,6,2,0
"549",130048,0,12,12,12,12,12,12,12,6,2,2,2,2,2,0,0,0,0,0
"550",130049,0,6,12,22,22,22,22,22,22,22,22,12,6,6,2,0,0,0,0
"551",130050,0,12,22,22,36,57,36,36,36,22,22,22,12,6,6,6,2,0,0
"552",130051,0,12,6,12,12,12,12,22,22,22,22,22,12,6,6,6,2,2,0
"553",130052,0,22,36,36,36,36,36,36,36,36,36,22,22,12,12,6,2,2,0
"554",130053,0,6,12,12,12,22,22,12,12,12,12,6,2,2,2,0,0,0,0
"555",130054,0,6,12,22,22,22,12,12,12,6,6,6,6,2,2,2,2,2,0
"556",130055,0,12,12,22,22,36,57,36,36,36,22,36,22,12,6,2,2,2,0
"557",130056,0,22,22,36,36,36,36,57,57,36,36,22,22,12,6,2,0,0,0
"558",130057,0,6,12,12,22,36,36,36,22,36,22,22,22,12,12,6,6,2,0
"559",130058,0,6,12,22,36,36,57,36,36,22,22,12,12,12,6,12,6,2,0
"560",130059,0,6,12,12,12,12,12,12,12,12,12,12,6,6,2,0,0,0,0
"561",130060,0,22,36,36,36,36,36,36,22,22,12,12,12,12,12,6,6,2,0
"562",130061,0,12,22,22,22,36,36,36,36,36,36,22,12,12,12,6,2,0,0
"563",130062,0,22,22,36,36,36,36,36,36,22,22,12,22,12,6,6,6,2,0
"564",130063,0,22,36,57,36,57,57,36,22,22,22,12,6,12,6,6,2,2,0
"565",130064,0,36,57,36,36,36,36,36,36,22,12,12,6,6,6,6,2,0,0
"566",130065,0,36,57,36,36,36,36,22,22,22,12,12,12,6,6,6,2,2,0
"567",130066,0,12,12,12,12,22,22,22,22,22,22,22,12,12,12,6,2,0,0
"568",130067,0,6,22,22,12,12,12,12,6,6,6,6,6,6,2,2,0,0,0
"569",130068,0,12,12,22,36,22,22,22,22,12,12,6,6,6,6,2,2,2,0
"570",130069,0,22,36,57,86,57,57,36,36,36,22,12,12,6,6,6,2,2,0
"571",130070,0,6,22,22,22,36,36,36,36,22,22,12,12,12,6,2,2,0,0
"572",130071,0,12,22,12,12,12,12,12,12,12,6,6,2,2,2,2,2,2,0
"573",130072,0,6,12,12,22,22,22,22,22,22,22,22,22,12,12,12,6,2,0
"574",130073,0,12,36,57,57,57,57,36,22,22,22,12,12,6,6,2,0,0,0
"575",130074,0,36,36,36,57,36,36,36,36,36,36,22,22,22,22,12,6,2,0
"576",130075,0,22,36,36,22,22,22,22,22,12,12,12,12,6,6,2,2,2,0
"577",130076,0,12,12,12,12,22,22,36,22,22,22,22,22,12,6,2,2,0,0
"578",130077,0,12,22,36,22,36,36,36,22,22,22,22,12,6,2,2,2,0,0
"579",130078,0,12,22,22,36,36,36,36,22,22,12,12,6,6,2,2,2,0,0
"580",130079,0,22,22,36,36,36,36,36,22,22,22,12,12,12,6,6,6,2,0
"581",130080,0,12,12,22,22,22,12,22,22,12,6,2,2,2,2,2,2,2,0
"582",130081,0,22,36,36,57,57,57,57,57,36,22,22,22,12,12,6,6,2,0
"583",130082,0,6,12,12,12,12,12,12,12,6,6,6,6,6,6,6,2,2,0
"584",130083,0,12,22,57,57,57,36,36,22,22,22,22,12,12,6,6,2,0,0
"585",130084,0,6,12,36,36,22,22,22,12,12,6,6,6,6,2,2,0,0,0
"586",130085,0,6,12,22,36,36,36,36,36,36,22,12,6,6,2,2,2,0,0
"587",130086,0,6,22,22,36,36,36,36,22,12,12,6,6,2,2,2,0,0,0
"588",130087,0,12,36,36,22,22,36,22,22,22,22,22,12,12,12,6,2,2,0
"589",130088,0,22,36,36,36,36,57,57,36,57,36,36,22,22,12,12,6,2,0
"590",130089,0,12,22,22,22,22,22,36,36,22,22,22,12,6,6,6,6,2,0
"591",130090,0,6,12,22,22,22,22,22,22,12,12,6,6,2,2,0,0,0,0
"592",130091,0,22,36,36,57,36,22,12,22,12,12,12,6,2,0,0,0,0,0
"593",130092,0,22,36,57,36,57,57,57,57,57,57,57,36,36,22,12,6,2,0
"594",130093,0,22,22,22,22,22,36,22,22,22,22,12,12,6,6,2,2,2,0
"595",130094,0,12,22,36,57,36,36,36,22,22,22,22,12,12,12,6,2,2,0
"596",130095,0,12,36,36,57,57,36,22,12,12,12,22,12,6,2,0,0,0,0
"597",130096,0,22,22,12,12,12,12,12,6,12,12,6,6,6,2,2,6,2,0
"598",130097,0,12,6,12,12,12,22,22,12,12,12,12,12,12,6,2,2,0,0
"599",130098,0,12,22,36,36,36,36,22,22,22,22,12,12,6,2,2,0,0,0
"600",130099,0,12,12,12,12,12,12,12,12,12,12,12,6,6,2,2,0,0,0
"601",140000,0,22,22,57,57,57,57,36,36,36,36,36,36,22,12,6,6,2,0
"602",140001,0,22,36,57,57,57,57,36,36,22,12,22,12,6,6,2,2,0,0
"603",140002,0,22,36,36,36,36,36,22,22,22,12,12,6,6,2,2,2,0,0
"604",140003,0,12,22,22,22,22,22,22,22,22,12,22,12,12,12,6,2,0,0
"605",140004,0,22,36,36,57,36,36,36,22,22,22,12,6,6,6,6,2,0,0
"606",140005,0,12,22,22,36,36,22,36,22,22,12,12,12,6,6,2,2,0,0
"607",140006,0,12,12,12,12,22,22,12,12,12,12,6,2,2,0,0,0,0,0
"608",140007,0,22,36,57,57,57,57,36,22,22,22,12,12,12,6,2,2,0,0
"609",140008,0,12,22,36,36,22,36,36,22,12,12,12,6,6,12,6,2,0,0
"610",140009,0,22,57,36,36,36,36,36,36,36,22,12,6,6,2,2,2,2,0
"611",140010,0,12,12,22,36,36,22,12,22,22,12,12,12,6,6,2,0,0,0
"612",140011,0,12,12,22,22,22,22,22,22,12,12,12,12,12,6,6,6,2,0
"613",140012,0,12,12,22,22,36,36,57,57,36,36,36,36,22,12,12,6,2,0
"614",140013,0,12,36,36,36,57,57,36,57,57,36,22,12,12,6,6,6,2,0
"615",140014,0,6,12,12,22,36,36,36,36,36,36,36,36,22,12,6,6,2,0
"616",140015,0,12,22,36,22,22,22,12,12,12,12,12,6,6,2,2,0,0,0
"617",140016,0,22,22,12,12,12,22,22,22,22,22,22,12,12,6,6,2,0,0
"618",140017,0,12,36,36,36,57,36,36,22,12,6,6,12,12,6,6,6,2,0
"619",140018,0,12,22,22,22,22,22,22,12,22,22,22,22,12,12,6,2,2,0
"620",140019,0,6,22,22,36,36,36,22,22,22,22,22,22,12,12,12,6,2,0
"621",140020,0,12,12,12,12,22,22,22,12,12,6,6,6,6,2,2,2,0,0
"622",140021,0,12,22,22,22,22,22,22,22,12,12,22,12,12,12,6,6,2,0
"623",140022,0,12,22,22,22,22,36,36,36,36,36,22,12,12,12,6,2,2,0
"624",140023,0,12,12,12,12,22,22,22,22,12,12,6,6,6,12,6,2,0,0
"625",140024,0,12,22,57,57,57,86,86,86,86,57,36,22,12,12,6,2,2,0
"626",140025,0,12,12,12,12,12,12,22,12,12,12,22,12,6,6,6,2,2,0
"627",140026,0,6,12,22,12,12,12,12,12,22,22,12,12,6,6,6,2,2,0
"628",140027,0,6,12,12,6,6,12,12,12,12,12,12,12,12,6,2,0,0,0
"629",140028,0,12,12,12,12,22,22,12,12,6,12,6,6,6,2,2,2,0,0
"630",140029,0,12,22,36,36,36,36,36,36,22,22,22,22,12,22,12,6,2,0
"631",140030,0,6,22,36,57,86,57,36,36,36,36,36,22,22,12,12,6,2,0
"632",140031,0,6,22,36,22,36,36,36,22,12,22,12,12,6,6,2,2,2,0
"633",140032,0,12,22,12,12,12,12,12,6,6,6,2,2,2,2,2,0,0,0
"634",140033,0,12,22,22,36,36,36,36,22,12,12,22,12,12,6,2,0,0,0
